game_id,fga_home,fg3a_home,fta_home,oreb_home,ast_home,blk_home,pts_home,fga_away,fg3a_away,fta_away,oreb_away,ast_away,tov_away,pts_away,season
22101034,80,28,32,8,25,4,114,79,32,28,7,24,11,118,36
20500716,71,19,31,5,20,5,97,79,6,18,11,18,11,87,20
20400867,84,9,17,16,18,8,84,75,10,36,16,9,11,86,19
28800049,95,7,38,16,35,6,141,91,2,32,19,23,28,103,3
20300544,71,17,42,15,19,5,85,81,8,16,10,21,17,78,18
29600421,74,10,28,8,24,1,100,83,15,20,16,19,16,88,11
20501199,76,21,23,10,29,5,95,76,10,22,10,23,19,93,20
21801090,92,16,20,11,16,3,83,95,32,15,12,27,12,114,33
29900152,78,10,19,6,31,3,108,73,8,27,9,21,17,93,14
28800934,71,3,26,9,19,4,89,80,7,20,14,21,18,102,3
20300120,74,13,19,11,22,7,77,71,9,28,7,16,15,85,18
20500185,88,21,24,21,8,6,85,69,14,20,6,18,16,89,20
21400758,86,17,7,12,16,6,72,84,22,13,8,18,11,107,29
21800238,92,24,17,11,24,5,104,86,26,21,10,20,12,92,33
28600083,91,0,27,14,35,4,127,100,5,25,18,18,13,97,1
20401095,81,7,37,9,21,3,102,81,6,43,11,20,16,104,19
20900003,77,21,22,12,23,12,96,81,18,29,10,18,16,87,24
29900331,76,9,28,9,11,6,83,67,10,29,5,24,17,95,14
20900436,69,11,30,6,24,9,97,80,18,23,11,11,15,76,24
21100980,88,19,18,15,23,5,98,83,18,16,12,15,15,67,26
20700784,72,26,19,9,23,8,85,77,14,24,10,13,14,65,22
22100468,86,34,23,10,30,3,114,79,40,20,9,26,17,102,36
28700823,85,5,24,12,23,9,106,79,4,35,10,19,14,105,2
21700240,100,32,16,13,36,5,127,84,31,35,17,18,20,109,32
21800063,78,28,29,13,21,5,110,89,24,15,7,18,9,103,33
20600726,74,9,33,9,18,9,92,88,11,22,13,20,16,83,21
20100125,76,13,26,8,13,9,87,83,10,20,8,12,9,96,16
20300303,81,10,26,10,23,6,102,88,15,18,16,16,11,77,18
21900358,81,26,17,8,20,5,87,87,31,19,12,20,14,96,34
28500019,108,2,26,16,32,5,116,99,6,27,15,30,22,121,0
20801208,74,19,13,11,21,6,86,81,16,10,12,15,11,66,23
29900880,75,13,25,9,16,7,77,79,10,20,14,19,17,82,14
20100348,74,15,25,10,26,8,104,85,24,23,13,21,15,98,16
20500391,90,11,14,11,19,3,89,77,18,17,6,26,15,103,20
20300495,70,11,28,8,21,1,102,80,10,19,12,20,13,95,18
29501059,81,11,40,14,24,9,96,90,18,25,14,14,17,91,10
21100489,85,27,37,22,20,5,84,89,10,20,20,22,14,89,26
41100405,77,26,33,8,25,7,121,87,28,26,10,19,13,106,26
29700820,87,21,19,13,25,6,109,86,10,13,11,27,15,94,12
21300680,82,20,25,12,23,3,88,82,21,23,13,12,15,77,28
28900546,88,4,20,13,25,2,96,94,2,21,13,22,10,114,4
28900784,87,13,32,13,25,5,113,97,5,21,17,17,10,98,4
21800896,98,37,19,12,25,7,130,94,24,31,14,18,7,118,33
29000568,84,9,28,17,29,2,117,65,9,47,14,22,19,112,5
21000979,78,32,28,9,29,6,118,78,10,35,13,16,13,100,25
21300350,81,13,30,7,17,6,106,75,27,38,11,15,17,91,28
29900830,93,11,21,15,31,3,118,79,20,18,11,19,19,87,14
21500386,89,28,26,14,17,4,104,86,16,17,9,18,12,97,30
20401006,89,10,25,19,17,7,94,86,10,34,10,26,10,108,19
20600635,68,10,36,8,22,7,97,79,18,25,14,24,19,105,21
28900446,95,10,21,17,15,4,94,82,3,27,11,25,17,95,4
29700086,86,19,16,12,23,4,96,80,15,31,10,29,17,118,12
22200910,87,45,21,11,15,7,104,95,24,22,19,21,12,101,37
21900252,90,24,23,10,31,6,117,95,40,21,5,26,12,104,34
29200709,85,19,19,15,26,5,108,79,8,23,13,18,18,80,7
20600447,100,31,15,16,32,3,119,93,22,18,16,21,10,102,21
20600994,80,27,20,8,36,4,109,82,17,31,13,25,15,102,21
22100672,80,35,25,9,24,6,104,81,46,16,10,19,18,92,36
21800310,87,35,24,8,29,8,116,89,37,29,9,28,11,113,33
20601175,84,17,24,16,18,3,87,80,17,24,12,22,14,84,21
21800505,104,47,18,10,31,7,134,106,31,30,12,26,14,132,33
29000388,82,4,41,12,24,5,112,85,8,15,12,24,19,104,5
28700915,90,7,28,18,32,4,121,81,3,23,8,22,20,98,2
21900587,96,48,11,8,30,3,104,87,32,30,9,24,11,105,34
21100285,78,15,15,5,27,6,95,83,11,17,11,18,12,74,26
21900526,82,32,24,4,22,4,116,87,27,35,13,24,11,111,34
20300608,81,14,23,10,21,3,93,81,26,26,13,24,13,98,18
22100314,85,28,25,9,27,7,112,91,32,12,10,27,11,110,36
21701001,80,44,23,9,24,4,109,81,28,23,7,20,13,93,32
29400379,81,8,32,15,22,6,94,81,7,20,12,15,17,90,9
20700995,82,18,29,12,21,3,108,79,18,30,8,19,14,97,22
29200633,82,4,17,11,21,7,95,75,16,25,9,28,18,94,7
29500478,77,21,35,14,27,3,113,77,23,34,10,15,16,81,10
20700253,87,16,34,16,17,3,98,74,19,25,5,20,13,103,22
21400400,86,33,27,16,24,4,118,82,14,26,8,27,12,108,29
22000042,100,42,17,13,28,6,111,98,29,29,16,20,19,116,35
29100284,71,3,28,8,21,3,102,83,8,28,11,21,9,100,6
21900668,91,39,15,11,20,4,125,93,47,24,12,27,9,133,34
22100349,91,38,13,15,20,5,108,90,48,10,14,24,17,109,36
22100483,93,39,13,11,26,8,113,96,41,21,11,17,13,101,36
20200671,92,15,10,20,15,4,65,56,9,28,4,9,27,67,17
21900643,94,33,17,16,15,4,86,85,23,17,7,17,10,106,34
28600603,79,6,28,12,32,6,105,81,5,38,13,21,11,107,1
20200201,85,11,21,11,20,6,85,76,18,17,11,24,17,81,17
20900858,96,24,25,16,22,6,112,92,27,28,19,29,16,127,24
21500465,72,17,28,5,25,5,101,82,11,24,6,25,15,95,30
20500658,86,16,24,11,25,0,97,68,16,58,13,22,14,130,20
41100234,86,18,29,18,19,7,100,77,16,25,9,16,7,103,26
21500067,83,23,22,9,27,4,118,84,24,12,7,25,19,97,30
21501013,91,33,26,8,17,3,94,90,27,19,12,25,23,99,30
29501185,95,14,25,25,24,7,107,84,11,26,12,20,12,100,10
21500979,85,24,25,13,17,3,93,81,18,25,18,18,19,85,30
22100697,96,25,14,14,34,8,113,84,29,27,12,19,18,103,36
20200352,80,13,14,8,32,3,96,79,21,19,11,23,11,80,17
29900869,80,9,31,11,21,7,107,69,6,28,9,24,25,90,14
29600681,75,9,36,12,20,8,103,87,21,16,17,23,16,86,11
28600807,68,4,41,15,25,6,110,87,6,20,13,29,16,99,1
20601052,73,22,16,5,27,5,105,86,6,14,11,14,12,87,21
41100203,76,14,23,16,20,8,94,78,20,18,11,9,14,75,26
29701003,77,15,36,16,28,9,114,82,1,25,10,21,13,91,12
20600800,78,16,17,6,18,5,85,83,15,16,10,13,14,86,21
28700097,88,2,27,17,31,3,104,77,5,18,11,26,17,94,2
29700111,75,10,28,11,24,4,114,75,12,26,6,25,14,87,12
21100787,73,21,24,9,14,8,88,87,16,24,14,12,10,94,26
22100056,85,29,28,10,18,5,107,84,25,29,11,18,16,116,36
22200958,83,35,23,12,31,3,117,79,30,30,10,22,16,109,37
29700599,65,18,30,8,25,6,94,79,21,18,15,18,22,85,12
20100493,81,12,18,16,21,2,73,75,8,14,9,24,14,85,16
20201157,72,15,39,8,21,5,107,80,12,39,15,16,15,98,17
20000775,79,11,32,10,16,12,90,80,14,31,13,14,15,85,15
20800945,93,29,37,13,22,10,130,93,18,37,18,13,23,127,23
21300158,81,21,19,10,26,4,104,74,24,15,13,22,24,88,28
21400160,78,15,24,14,15,3,88,86,14,12,12,18,6,86,29
20300884,80,11,27,12,22,3,105,74,17,42,7,32,12,114,18
21801212,87,27,23,7,29,10,122,98,25,16,11,22,15,99,33
21000480,91,17,28,11,25,10,114,96,15,27,19,20,14,105,25
28900771,73,3,29,6,35,8,115,73,3,33,11,20,11,96,4
28800678,94,3,9,14,25,5,87,81,1,37,14,24,16,112,3
29600402,80,15,20,18,15,5,97,71,17,9,10,22,19,75,11
21600695,92,36,20,9,26,5,124,87,33,16,4,23,11,116,31
22001063,95,37,34,20,22,7,108,95,42,18,9,27,15,124,35
28700645,85,7,41,18,22,3,118,99,5,27,19,30,8,110,2
29300565,82,7,28,11,27,8,102,87,10,33,12,21,16,97,8
28900421,99,11,31,12,36,4,139,113,18,14,10,39,14,122,4
29000697,77,2,34,9,20,6,90,73,2,37,11,20,17,104,5
20900113,75,14,20,8,16,4,79,82,20,20,12,17,9,82,24
20200323,87,23,30,12,22,7,114,87,25,29,16,22,16,109,17
21701162,79,20,21,9,27,5,106,81,23,24,10,19,17,102,32
20100352,84,18,21,16,23,9,98,77,7,32,15,21,18,90,16
20800546,74,17,31,11,18,10,88,78,20,26,10,22,14,94,23
28800125,80,4,38,7,23,11,111,76,8,40,15,20,26,108,3
21800879,90,32,36,11,20,6,106,75,25,42,7,21,24,112,33
21300671,75,18,47,19,18,4,97,82,23,21,13,23,12,90,28
28600645,83,10,27,7,35,7,107,82,10,32,14,21,17,100,1
22200403,79,31,22,6,21,2,100,89,27,18,7,25,13,112,37
20101003,68,17,32,9,17,6,82,77,25,29,10,19,10,87,16
21600995,86,21,22,8,27,7,119,84,26,31,8,15,15,104,31
40400231,69,13,35,11,17,7,103,77,10,18,10,10,14,81,19
29901175,99,24,18,15,24,8,112,112,19,19,17,32,10,119,14
20800361,69,16,19,7,12,7,84,62,20,38,4,15,16,91,23
29900610,85,13,24,8,28,11,104,88,19,25,15,25,18,98,14
21700742,86,29,16,11,20,3,88,75,31,19,11,23,17,95,32
21100664,85,7,37,20,18,3,97,78,18,19,9,16,21,92,26
20800884,77,18,42,10,24,5,118,94,26,20,15,19,16,111,23
29300822,89,7,29,15,23,4,102,87,10,23,14,21,16,108,8
20101141,75,11,23,5,27,8,112,86,10,17,10,21,11,100,16
21400359,83,30,15,12,25,4,95,74,15,8,6,13,19,82,29
21600933,83,28,15,11,22,5,97,89,24,35,13,23,13,105,31
21500460,82,17,11,4,28,1,104,83,20,15,10,23,13,89,30
21600312,89,36,18,9,23,2,101,79,18,28,9,21,12,109,31
29300930,85,11,24,14,29,7,106,96,11,18,19,31,18,96,8
28800513,84,3,35,9,37,2,126,87,10,20,7,24,22,100,3
21900277,93,38,25,11,29,3,113,85,47,38,9,20,8,120,34
28800808,79,12,40,18,18,13,101,73,2,37,15,23,22,96,3
28900749,92,4,18,19,26,3,85,93,6,21,16,23,10,99,4
20900499,84,16,29,9,20,6,97,86,22,24,16,12,20,90,24
22100703,87,36,27,11,23,6,91,88,39,24,7,25,10,113,36
48900072,78,12,30,14,20,4,90,81,6,23,16,15,18,92,4
20700204,79,20,36,8,24,7,109,86,25,29,10,26,13,104,22
41600124,81,21,18,13,16,3,76,80,22,17,4,16,13,87,31
29700118,83,4,17,16,20,5,79,78,9,20,19,14,27,70,12
21000990,87,21,22,13,23,10,100,71,17,29,9,20,27,77,25
28900698,86,10,26,14,19,5,95,86,16,22,16,22,13,96,4
21400159,83,18,13,10,23,5,90,74,16,25,10,26,16,92,29
28800863,79,1,35,17,21,7,96,95,7,9,20,23,13,89,3
20900827,94,17,21,15,22,9,107,87,12,23,14,22,16,109,24
21801135,91,38,12,11,34,2,129,88,39,17,8,26,13,115,33
21500002,87,19,23,7,13,10,97,94,29,17,11,26,11,95,30
29400682,83,19,33,16,28,3,105,75,16,28,12,20,14,108,9
29300492,73,12,35,16,17,4,98,78,12,25,10,30,12,118,8
21700315,83,31,31,11,22,4,111,82,24,21,6,25,11,110,32
21500449,87,33,28,16,24,1,118,78,21,26,13,20,18,111,30
21700609,88,19,32,14,21,5,105,77,35,34,9,20,12,102,32
20401083,85,8,23,14,27,0,97,77,5,27,13,24,19,103,19
20100188,93,21,8,13,29,10,107,83,14,22,16,12,15,88,16
29400326,80,16,24,16,21,2,105,74,12,25,5,16,14,96,9
29301040,106,6,18,14,34,5,113,103,12,29,15,22,12,110,8
22000674,95,35,17,9,26,8,107,99,30,13,14,19,18,116,35
20100230,77,12,27,9,19,7,93,91,12,15,20,20,15,81,16
20700831,87,27,15,11,19,5,98,71,18,33,11,20,17,102,22
22100226,96,26,6,12,28,7,120,90,39,8,7,24,14,108,36
22200562,98,40,22,9,31,3,150,88,40,31,11,29,17,117,37
20000561,105,20,42,29,18,7,115,89,19,44,16,21,16,106,15
29800237,78,18,13,9,19,4,85,65,21,17,9,18,18,72,13
20500902,85,20,22,10,24,0,116,79,15,40,14,31,12,123,20
22000483,97,29,22,18,22,5,106,89,38,24,7,30,10,114,35
29101080,88,4,37,12,33,2,130,83,18,26,9,23,16,98,6
20900924,86,21,26,16,18,2,87,79,14,36,13,23,14,104,24
29701134,83,26,18,13,23,3,103,73,27,18,6,27,17,95,12
22200465,89,27,25,13,28,5,105,81,26,21,7,25,16,91,37
29000049,78,16,34,13,24,2,122,84,7,23,11,25,15,107,5
21801041,91,36,31,15,24,7,114,95,36,22,8,20,7,98,33
29300753,83,5,24,18,26,3,95,88,9,11,13,17,12,87,8
20400844,74,11,26,13,20,7,86,72,17,29,10,17,12,103,19
20901115,82,15,11,10,30,10,108,89,14,15,10,27,11,99,24
21000524,78,18,30,7,19,4,122,71,16,30,8,12,23,102,25
28700592,95,5,13,17,23,4,93,84,3,37,18,24,15,107,2
28900349,82,7,21,15,23,3,110,79,6,26,12,20,16,106,4
29500655,72,11,38,11,29,4,112,93,16,17,18,25,19,102,10
20000541,73,18,41,10,25,6,102,79,12,42,12,25,14,107,15
20501225,90,20,29,14,31,2,127,94,21,35,13,15,9,106,20
20400727,85,9,39,21,16,8,101,86,9,26,12,14,14,96,19
29100892,76,13,27,12,28,7,91,93,14,24,16,28,10,112,6
41900111,85,44,33,9,26,6,134,92,42,16,9,33,14,110,34
29600942,78,20,31,14,18,7,94,78,23,22,7,15,17,113,11
20900368,86,23,33,12,21,5,112,95,19,26,17,13,12,109,24
29300430,83,12,22,13,23,9,76,71,5,34,15,16,17,82,8
21400375,105,35,27,19,31,11,116,107,27,14,13,29,12,117,29
29300606,69,12,37,11,20,5,96,79,11,22,18,20,20,85,8
28700437,88,7,31,10,36,3,128,91,7,26,13,24,17,111,2
29400008,93,18,27,18,20,5,98,76,11,40,7,21,14,115,9
29100022,100,7,29,14,29,7,126,105,6,15,18,23,21,118,6
22200151,80,28,22,9,30,7,111,85,28,22,5,24,15,97,37
28500589,87,0,32,15,27,9,119,92,4,26,8,27,17,115,0
29600817,68,13,39,16,15,6,94,83,15,27,16,16,14,92,11
49200073,130,13,9,27,32,6,121,99,13,31,15,25,19,129,7
21700044,85,26,16,5,24,4,103,78,26,36,10,17,14,94,32
20200868,82,26,22,14,25,7,97,66,13,25,6,22,16,104,17
21800952,85,41,19,3,29,1,127,87,45,22,5,20,14,88,33
20100324,89,18,27,13,34,7,115,92,11,31,13,25,14,95,16
21600849,90,25,22,15,23,6,104,77,37,20,4,24,7,103,31
29300570,82,10,21,13,20,9,97,73,8,31,7,21,12,84,8
29000139,87,6,25,14,28,9,97,100,0,13,13,25,8,88,5
21900515,90,34,31,7,26,8,128,93,34,21,8,31,17,123,34
21400814,84,33,18,7,29,5,110,81,19,20,10,25,16,99,29
29100344,83,6,31,16,24,5,113,83,4,34,9,9,10,102,6
20901130,94,21,19,8,26,5,128,89,34,19,14,30,23,117,24
20201011,75,23,19,2,31,0,100,77,17,16,7,22,13,90,17
20100729,77,29,26,8,25,4,104,77,21,38,3,19,9,107,16
22000433,88,37,12,4,28,3,124,82,40,15,4,28,10,128,35
42100216,88,29,18,7,15,3,95,87,43,23,8,22,8,108,36
20300481,75,14,8,8,23,3,83,75,19,11,5,19,12,65,18
28600575,83,7,19,7,30,3,101,73,5,39,10,20,15,111,1
21800797,96,33,8,15,21,0,96,82,26,14,8,29,13,103,33
21900706,83,33,27,8,19,0,104,86,28,21,8,34,13,133,34
20100017,82,11,19,14,27,10,92,81,7,22,12,17,15,87,16
20400663,90,22,20,14,25,3,108,83,37,15,13,24,16,97,19
21100485,86,28,24,7,31,7,137,84,20,32,11,13,13,97,26
20900971,89,17,21,9,23,1,95,79,22,28,10,23,19,102,24
28800920,81,5,51,13,18,5,112,84,11,40,17,32,13,114,3
21000512,67,19,33,6,28,4,105,88,18,16,12,35,12,120,25
21000006,83,18,11,10,24,4,87,69,16,31,5,15,16,97,25
29000769,86,6,28,16,23,6,107,94,10,23,16,22,13,98,5
21001039,84,20,17,7,24,4,99,84,22,19,9,24,9,108,25
29400999,87,10,38,15,24,14,109,88,21,15,13,32,21,99,9
22200194,86,40,21,9,26,6,102,96,28,10,14,21,17,92,37
28800964,85,9,26,19,20,5,97,90,7,18,18,19,17,86,3
21700355,98,28,18,13,17,7,110,93,27,20,11,25,19,106,32
22100151,91,41,24,12,28,5,113,78,36,25,6,22,13,96,36
20100307,82,13,17,15,32,4,104,87,11,21,17,21,11,90,16
29000583,72,2,58,16,19,2,117,76,9,29,7,25,19,112,5
28700844,82,0,50,20,33,8,131,96,12,30,15,32,15,122,2
29700423,77,11,25,13,33,6,118,83,17,20,14,25,18,91,12
22000801,88,50,35,11,22,5,128,88,42,22,4,23,10,112,35
21000594,84,21,22,7,30,7,127,98,19,28,18,21,14,99,25
21000643,80,26,26,10,27,8,120,81,8,24,8,20,11,103,25
20000143,78,11,18,9,28,3,88,73,16,25,9,16,16,91,15
29500324,82,6,31,15,26,3,114,90,16,11,15,23,16,101,10
20201039,84,15,38,15,34,7,140,88,18,18,8,22,16,89,17
21400615,81,27,27,7,30,6,122,87,24,19,8,17,16,79,29
20300361,95,21,14,18,32,7,119,78,13,24,5,23,15,93,18
21300993,78,16,19,4,31,5,122,91,11,21,13,19,8,104,28
21401074,82,15,8,8,31,2,97,90,18,27,12,22,7,111,29
21500101,86,31,7,4,30,6,107,80,15,22,8,27,19,117,30
20300122,76,13,14,10,29,10,94,80,12,9,10,10,14,64,18
28900535,83,9,36,12,26,10,115,81,5,30,20,26,25,89,4
28900169,110,13,40,15,36,3,141,86,5,36,5,22,25,120,4
28800741,98,2,16,15,32,1,114,86,8,26,15,18,14,97,3
21400364,77,28,32,11,25,2,91,72,24,26,7,20,18,95,29
29100860,77,5,31,11,28,6,113,74,6,28,5,18,15,106,6
29400418,84,21,24,13,33,3,109,79,12,38,16,15,20,77,9
29301022,69,11,22,12,12,7,78,74,5,17,15,14,12,83,8
28700750,97,5,12,11,34,4,136,89,5,32,10,16,19,109,2
29600698,80,16,33,13,19,7,84,86,11,23,15,23,14,100,11
29600619,78,23,16,11,28,8,103,74,12,34,17,13,22,83,11
20600735,78,17,26,13,28,6,93,74,20,25,17,19,18,78,21
48600035,90,9,30,17,35,5,125,92,7,20,9,39,13,116,1
40900111,74,30,27,8,13,10,98,71,12,28,10,19,16,89,24
21500719,76,27,30,8,16,5,96,80,16,28,15,20,17,93,30
29900623,82,13,24,7,24,2,120,87,25,22,13,24,20,111,14
20601091,81,22,20,11,27,1,107,81,17,32,9,32,12,121,21
29300328,92,9,25,22,21,4,109,77,8,33,11,14,15,92,8
21100576,91,26,32,15,18,10,115,84,19,34,16,28,18,104,26
22200754,78,33,19,4,35,7,122,89,19,27,15,17,15,99,37
20700222,95,22,31,17,32,2,127,90,18,23,13,18,18,99,22
20200041,72,21,23,10,17,3,79,76,9,8,13,32,21,96,17
28500257,102,1,22,23,25,9,134,84,1,33,19,14,25,105,0
20800789,80,24,37,13,21,10,107,95,17,17,17,21,14,102,23
41700316,87,38,19,13,26,10,115,77,39,17,7,13,21,86,32
20801133,77,26,34,9,19,5,111,93,21,23,14,20,9,103,23
21500087,80,33,26,10,24,10,97,83,13,24,10,24,13,105,30
29100101,97,3,17,14,33,11,122,93,11,18,15,17,17,97,6
29700192,79,12,12,8,29,4,106,66,8,24,10,20,28,85,12
29500851,87,15,20,14,27,6,95,78,17,18,11,27,17,86,10
28500626,82,1,19,10,22,4,81,83,2,23,12,26,20,90,0
21900677,86,25,34,6,28,5,140,92,36,20,10,24,11,111,34
20901215,83,20,21,14,24,5,106,90,16,14,15,27,12,100,24
20900512,79,15,23,13,18,1,92,75,22,17,5,19,9,97,24
20500782,84,11,28,15,30,9,97,81,9,20,14,20,17,87,20
22001050,81,35,11,15,26,6,106,78,25,20,8,20,13,94,35
28900630,94,5,24,14,25,6,103,85,1,19,16,27,27,105,4
20700499,91,31,25,10,25,4,130,91,25,34,14,22,14,121,22
29100024,104,12,22,19,25,2,113,99,8,15,11,30,11,114,6
28700209,89,9,15,7,30,3,101,83,1,43,11,22,11,108,2
20300007,80,12,25,12,17,4,90,81,11,23,12,26,9,87,18
29600102,77,10,23,9,24,8,95,82,12,11,15,21,18,86,11
21801104,89,33,31,13,31,3,115,95,36,20,12,17,10,103,33
22000213,105,42,14,18,29,3,119,86,43,23,9,22,19,101,35
20100693,81,13,25,9,24,11,93,81,8,29,13,18,15,100,16
21300636,75,27,19,11,24,0,83,80,13,13,12,24,16,101,28
29000988,86,6,31,11,24,7,109,82,6,25,13,15,20,90,5
29700409,84,12,43,19,24,3,111,87,13,32,11,14,9,105,12
29900005,82,22,37,14,25,5,100,80,8,27,12,17,24,86,14
21300202,74,9,20,9,17,3,86,80,20,21,11,22,12,96,28
29600066,90,14,25,13,28,4,104,78,17,26,14,14,27,92,11
20000739,102,17,27,21,24,3,94,78,12,39,12,23,18,99,15
29400749,94,17,28,20,19,1,99,75,22,31,6,22,13,109,9
22201013,89,44,22,7,30,3,119,85,35,37,8,19,15,128,37
20301136,86,8,13,16,22,6,80,78,21,19,17,20,16,83,18
28900113,89,3,39,16,27,2,119,93,12,43,18,16,22,109,4
29200335,86,4,15,5,36,2,114,62,3,32,10,26,28,95,7
41100144,88,13,26,16,16,8,81,74,22,30,7,12,14,87,26
21300607,79,14,29,8,17,4,103,72,21,37,15,27,19,112,28
29300647,90,8,36,19,19,4,95,80,6,20,10,39,22,107,8
29500100,73,14,33,10,19,2,97,88,16,38,16,27,13,120,10
21100416,84,23,25,14,21,5,96,83,14,25,14,19,16,114,26
20800549,77,13,17,6,23,3,98,74,22,22,6,22,13,105,23
28600265,98,5,36,19,27,0,113,90,0,37,19,31,12,117,1
29000382,82,9,18,7,42,1,121,98,7,23,18,28,10,109,5
21100588,76,24,17,8,20,13,90,91,17,24,21,19,14,96,26
29401032,76,8,37,12,23,11,102,75,10,34,13,22,11,94,9
20401180,88,8,12,12,19,2,84,77,11,31,13,22,9,100,19
28800309,88,4,28,15,30,4,111,93,11,27,13,21,15,96,3
29900927,68,10,34,12,20,5,88,79,23,17,7,26,11,110,14
22000819,77,19,39,9,24,5,117,90,35,37,8,21,10,110,35
21800628,93,40,9,7,31,16,127,90,30,16,10,23,14,96,33
28900437,85,9,32,19,29,8,100,87,8,24,14,31,14,116,4
29600929,79,18,30,15,15,3,100,73,15,18,14,19,19,89,11
29400888,86,24,21,15,18,3,84,85,11,15,18,23,13,98,9
21300464,81,28,33,14,16,7,106,85,22,23,9,22,13,110,28
22000721,86,27,17,5,29,7,101,82,30,26,6,27,13,124,35
48600006,91,3,37,23,21,5,115,93,7,19,14,36,14,125,1
28900861,77,11,26,7,30,9,114,77,6,40,11,23,11,109,4
28900760,83,9,29,17,33,7,112,90,9,27,15,21,16,91,4
29700738,83,11,13,16,27,4,105,73,19,23,9,22,12,97,12
21000767,81,30,34,17,22,1,101,79,16,22,10,18,18,85,25
20600056,89,15,18,21,19,2,97,80,25,15,9,20,15,93,21
20700276,86,9,17,12,22,7,101,86,18,17,15,20,12,90,22
21100046,73,20,25,10,26,7,102,85,18,19,9,19,14,81,26
22200744,83,28,24,6,29,0,109,81,35,19,4,30,12,128,37
29000913,88,6,27,18,29,8,117,100,8,18,22,29,20,102,5
20800333,87,19,19,11,21,5,113,86,30,22,9,20,11,112,23
21700789,77,29,13,2,24,4,110,96,38,29,13,24,8,115,32
21400610,80,17,23,11,23,6,89,84,10,16,12,23,15,69,29
21501218,89,26,12,5,26,8,96,93,37,15,16,24,9,103,30
21000022,82,20,18,11,24,5,101,84,19,10,9,15,19,81,25
28800310,82,3,40,18,25,4,111,88,4,30,21,29,28,109,3
28500307,87,6,32,12,25,5,108,81,3,40,10,26,12,120,0
21000344,89,16,23,15,30,2,116,70,14,29,4,22,18,120,25
22101030,95,41,27,11,25,4,108,88,27,34,7,35,13,150,36
21300234,74,32,20,7,31,8,114,89,22,23,15,24,12,95,28
29600254,71,15,33,13,14,4,71,83,15,20,16,24,20,86,11
22200086,95,40,34,12,17,5,111,89,25,31,9,25,15,117,37
29300913,88,21,28,10,33,9,113,82,11,21,14,30,18,98,8
28600039,103,2,32,19,34,4,135,95,4,38,15,23,15,121,1
29700931,89,12,16,16,24,2,96,80,5,33,9,29,11,102,12
29500273,78,9,34,15,16,4,91,83,19,25,14,26,10,104,10
29300369,82,8,16,9,21,3,80,72,12,35,12,17,19,96,8
29400273,83,15,40,16,28,5,106,74,16,24,5,24,19,85,9
21700184,82,27,26,4,31,11,135,94,28,20,13,30,20,114,32
41400121,83,32,22,10,30,7,103,89,16,26,13,22,13,91,29
40600216,69,16,25,7,17,2,72,76,27,18,8,18,12,88,21
20500525,90,17,30,16,24,5,93,76,13,30,8,18,17,100,20
20800801,89,21,33,23,17,7,104,78,17,37,10,23,19,113,23
22000898,80,35,19,8,24,2,118,79,37,16,6,24,13,103,35
22000586,76,32,21,5,22,4,97,90,35,22,11,23,11,119,35
29700095,78,8,28,17,30,2,103,82,8,13,9,25,18,95,12
20300153,95,19,31,23,18,5,106,77,8,27,11,22,17,95,18
20700153,79,20,23,15,15,0,82,86,30,27,8,21,11,108,22
41700164,78,25,39,7,28,6,131,95,27,16,6,20,6,123,32
28900785,100,9,20,25,20,4,95,73,8,34,9,19,18,90,4
20600704,78,24,14,8,16,3,74,72,20,23,10,22,16,87,21
28500193,89,4,34,11,41,6,133,97,1,25,13,30,17,111,0
20600707,95,23,19,8,19,5,94,84,25,20,15,21,22,87,21
20600110,90,13,23,13,24,7,114,81,14,24,6,20,19,88,21
29600906,71,13,29,11,23,6,92,87,21,14,13,23,11,108,11
21601216,83,19,43,8,28,2,129,109,30,24,18,19,9,104,31
29300931,74,7,44,13,19,8,99,81,5,32,12,28,10,103,8
20801062,71,12,40,9,14,6,96,77,27,23,11,19,15,88,23
28800877,89,2,38,17,30,4,126,94,6,27,17,24,15,109,3
29301086,79,4,28,11,31,7,103,97,15,39,17,28,8,118,8
20400976,86,5,33,12,24,10,107,97,21,27,12,16,7,111,19
20900505,94,18,27,16,23,7,109,82,21,36,11,21,18,113,24
29900420,77,13,47,14,21,10,94,78,16,45,6,19,9,102,14
21600034,85,26,25,11,24,5,106,70,22,31,7,19,14,103,31
21001209,96,27,16,17,24,1,91,83,17,20,6,21,20,98,25
20700247,92,14,27,10,31,4,115,80,13,36,11,16,18,89,22
21000343,71,11,23,11,17,5,62,71,21,28,11,21,19,93,25
29800701,71,18,18,8,20,2,71,73,9,19,9,27,12,115,13
40000070,71,16,25,11,17,7,81,79,18,18,9,17,14,88,15
20800538,78,16,37,8,28,2,121,84,31,30,11,30,13,119,23
29600978,76,9,11,8,19,0,80,66,7,22,8,16,18,79,11
21900713,91,39,11,11,22,2,100,88,34,20,10,32,13,120,34
20200415,87,21,14,6,27,4,108,84,18,26,13,23,15,95,17
20001059,68,22,37,10,18,5,78,75,12,19,12,12,13,79,15
21401172,85,33,23,12,25,2,116,85,11,29,10,16,11,91,29
21600602,101,20,23,21,22,6,107,84,23,21,6,27,11,99,31
20700182,71,12,42,11,15,1,85,84,16,19,11,13,14,78,22
28800744,94,16,25,17,27,2,114,89,11,24,12,22,24,95,3
