x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
plus_minus_home,stl_home,0.001179434159623849,regression,True,mean absolute error,2.4324,2.429531144350131,DecisionTreeRegressor()
home_wins,fga_away,0.0011211656331131525,regression,True,mean absolute error,6.688,6.680501644245739,DecisionTreeRegressor()
oreb_away,fta_home,0.0011083488535797992,regression,True,mean absolute error,6.5984,6.591086670924539,DecisionTreeRegressor()
fg3a_away,tov_away,0.0009955657962739117,regression,True,mean absolute error,3.2988,3.2955158275512515,DecisionTreeRegressor()
plus_minus_home,pf_away,0.0009522007847111436,regression,True,mean absolute error,3.8206,3.816962021681933,DecisionTreeRegressor()
reb_home,tov_away,0.0009385915771759068,regression,True,mean absolute error,3.2988,3.295703774105212,DecisionTreeRegressor()
oreb_away,pf_home,0.000863305766437894,regression,True,mean absolute error,3.6374,3.6342598116051588,DecisionTreeRegressor()
blk_home,tov_home,0.000851287510636678,regression,True,mean absolute error,3.2248,3.222054768035699,DecisionTreeRegressor()
fg3m_away,ftm_home,0.0008174607279187729,regression,True,mean absolute error,5.3258,5.32144636765525,DecisionTreeRegressor()
ast_home,fg3m_home,0.0007820905135168532,regression,True,mean absolute error,3.4412,3.4385086701248855,DecisionTreeRegressor()
pf_away,fgm_home,0.0007152956963847323,regression,True,mean absolute error,4.6202,4.616895190823563,DecisionTreeRegressor()
fgm_away,dreb_away,0.000685908250559808,regression,True,mean absolute error,4.4772,4.474129051580594,DecisionTreeRegressor()
reb_home,tov_home,0.000669616168080589,regression,True,mean absolute error,3.2248,3.222640621781174,DecisionTreeRegressor()
ftm_away,fga_away,0.0006660941921158292,regression,True,mean absolute error,6.688,6.683545162043129,DecisionTreeRegressor()
tov_home,pf_away,0.0006390288402160493,regression,True,mean absolute error,3.8206,3.818158526413071,DecisionTreeRegressor()
dreb_away,ast_away,0.0006194572699547152,regression,True,mean absolute error,4.176,4.173413146440669,DecisionTreeRegressor()
ast_away,fta_away,0.0005177420707827007,regression,True,mean absolute error,6.131,6.127825723364031,DecisionTreeRegressor()
ftm_away,fg3a_away,0.0003908083551329433,regression,True,mean absolute error,8.1414,8.138218272857522,DecisionTreeRegressor()
reb_home,fgm_away,0.00038848588742224077,regression,True,mean absolute error,4.4624,4.460666420575967,DecisionTreeRegressor()
stl_home,fga_away,0.00034803961319729293,regression,True,mean absolute error,6.688,6.685672311066936,DecisionTreeRegressor()
fga_home,fg3a_home,0.00034593776465152715,regression,True,mean absolute error,8.27,8.267139094686332,DecisionTreeRegressor()
stl_away,reb_away,0.00024550129004008436,regression,True,mean absolute error,5.3172,5.315894620540599,DecisionTreeRegressor()
fta_away,fgm_away,0.0002410374472271437,regression,True,mean absolute error,4.4624,4.4613243944954935,DecisionTreeRegressor()
stl_away,ast_away,0.0001834291970298496,regression,True,mean absolute error,4.176,4.175233999673203,DecisionTreeRegressor()
fgm_home,tov_home,0.00017421539620221527,regression,True,mean absolute error,3.2248,3.224238190190327,DecisionTreeRegressor()
home_wins,blk_away,0.0001614137485266287,regression,True,mean absolute error,1.9744,1.974081304694909,DecisionTreeRegressor()
fta_away,plus_minus_home,9.762405235624882e-05,regression,True,mean absolute error,10.4048,10.403784241260043,DecisionTreeRegressor()
fga_home,ftm_away,9.489137285534355e-05,regression,True,mean absolute error,5.0038,5.003325182548506,DecisionTreeRegressor()
ast_home,dreb_home,5.913052486539172e-05,regression,True,mean absolute error,4.366,4.3657418361284375,DecisionTreeRegressor()
oreb_away,blk_away,0.0,regression,True,mean absolute error,1.9744,2.0048469749897064,DecisionTreeRegressor()
reb_away,fgm_home,0.0,regression,True,mean absolute error,4.6202,4.628865363006557,DecisionTreeRegressor()
oreb_away,pts_home,0.0,regression,True,mean absolute error,10.7954,10.805309251107026,DecisionTreeRegressor()
dreb_away,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.4734073964690833,DecisionTreeRegressor()
oreb_away,tov_home,0.0,regression,True,mean absolute error,3.2248,3.2358175615754674,DecisionTreeRegressor()
reb_away,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.48496116388876,DecisionTreeRegressor()
reb_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.1818059672523153,DecisionTreeRegressor()
oreb_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4497914163904886,DecisionTreeRegressor()
dreb_away,tov_away,0.0,regression,True,mean absolute error,3.2988,3.309963004885846,DecisionTreeRegressor()
oreb_away,reb_home,0.0,regression,True,mean absolute error,5.3582,5.380617972093709,DecisionTreeRegressor()
oreb_away,ast_home,0.0,regression,True,mean absolute error,4.4306,4.447436751738206,DecisionTreeRegressor()
oreb_away,pts_away,0.0,regression,True,mean absolute error,10.5006,10.564229279922486,DecisionTreeRegressor()
oreb_away,fgm_away,0.0,regression,True,mean absolute error,4.4624,4.4824294035018175,DecisionTreeRegressor()
reb_away,pf_home,0.0,regression,True,mean absolute error,3.6374,3.6895871129893423,DecisionTreeRegressor()
dreb_away,pf_away,0.0,regression,True,mean absolute error,3.8206,3.8505723731730046,DecisionTreeRegressor()
oreb_away,dreb_home,0.0,regression,True,mean absolute error,4.366,4.384403731210613,DecisionTreeRegressor()
reb_away,fgm_away,0.0,regression,True,mean absolute error,4.4624,4.467711531796039,DecisionTreeRegressor()
oreb_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.4729798228967448,DecisionTreeRegressor()
dreb_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.4147437418006071,DecisionTreeRegressor()
dreb_away,ftm_home,0.0,regression,True,mean absolute error,5.3258,5.3282588928092105,DecisionTreeRegressor()
oreb_away,plus_minus_home,0.0,regression,True,mean absolute error,10.4048,10.498176795819482,DecisionTreeRegressor()
reb_away,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.5316663873056227,DecisionTreeRegressor()
dreb_away,fta_home,0.0,regression,True,mean absolute error,6.5984,6.645344310436968,DecisionTreeRegressor()
oreb_away,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.008458972468306,DecisionTreeRegressor()
oreb_away,stl_away,0.0,regression,True,mean absolute error,2.3614,2.3762511939601945,DecisionTreeRegressor()
oreb_away,ast_away,0.0,regression,True,mean absolute error,4.176,4.185109363450839,DecisionTreeRegressor()
fgm_home,fta_away,0.0,regression,True,mean absolute error,6.131,6.133207666198407,DecisionTreeRegressor()
reb_away,ftm_home,0.0,regression,True,mean absolute error,5.3258,5.38526323229962,DecisionTreeRegressor()
dreb_away,pf_home,0.0,regression,True,mean absolute error,3.6374,3.6669348017541585,DecisionTreeRegressor()
dreb_away,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.0401457727537995,DecisionTreeRegressor()
oreb_away,dreb_away,0.0,regression,True,mean absolute error,4.4772,4.489089773484624,DecisionTreeRegressor()
dreb_away,reb_home,0.0,regression,True,mean absolute error,5.3582,5.3746906836800825,DecisionTreeRegressor()
dreb_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.1863183661638694,DecisionTreeRegressor()
reb_away,fta_home,0.0,regression,True,mean absolute error,6.5984,6.686102058673506,DecisionTreeRegressor()
dreb_away,fta_away,0.0,regression,True,mean absolute error,6.131,6.181220848618171,DecisionTreeRegressor()
fga_home,tov_away,0.0,regression,True,mean absolute error,3.2988,3.311921027817162,DecisionTreeRegressor()
dreb_away,oreb_away,0.0,regression,True,mean absolute error,3.3968,3.410399667146294,DecisionTreeRegressor()
reb_away,dreb_home,0.0,regression,True,mean absolute error,4.366,4.37043279311251,DecisionTreeRegressor()
reb_away,reb_home,0.0,regression,True,mean absolute error,5.3582,5.373221935564537,DecisionTreeRegressor()
fgm_home,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.006540898874192,DecisionTreeRegressor()
oreb_away,tov_away,0.0,regression,True,mean absolute error,3.2988,3.3202158166770173,DecisionTreeRegressor()
dreb_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4541776342548576,DecisionTreeRegressor()
oreb_away,pf_away,0.0,regression,True,mean absolute error,3.8206,3.8282706318900357,DecisionTreeRegressor()
reb_away,ast_home,0.0,regression,True,mean absolute error,4.4306,4.435130941523521,DecisionTreeRegressor()
reb_away,fg3a_home,0.0,regression,True,mean absolute error,8.27,8.384460997934363,DecisionTreeRegressor()
reb_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.452237041716048,DecisionTreeRegressor()
dreb_away,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.449672476682654,DecisionTreeRegressor()
stl_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.46980601230983243,DecisionTreeRegressor()
reb_away,fg3m_away,0.0,regression,True,mean absolute error,3.3884,3.47468427836096,DecisionTreeRegressor()
pf_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.18243673363685,DecisionTreeRegressor()
tov_away,blk_away,0.0,regression,True,mean absolute error,1.9744,1.9990690467214303,DecisionTreeRegressor()
tov_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.46745761135836705,DecisionTreeRegressor()
fgm_home,blk_home,0.0,regression,True,mean absolute error,2.1418,2.1844871088607682,DecisionTreeRegressor()
pf_away,dreb_home,0.0,regression,True,mean absolute error,4.366,4.379022912990469,DecisionTreeRegressor()
pf_away,reb_home,0.0,regression,True,mean absolute error,5.3582,5.375073216876562,DecisionTreeRegressor()
pf_away,ast_home,0.0,regression,True,mean absolute error,4.4306,4.444204668277321,DecisionTreeRegressor()
pf_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.455752302782915,DecisionTreeRegressor()
pf_away,plus_minus_home,0.0,regression,True,mean absolute error,10.4048,10.422359138677509,DecisionTreeRegressor()
blk_away,year,0.0,regression,True,mean absolute error,9.1936,9.22293733564506,DecisionTreeRegressor()
pf_away,fgm_away,0.0,regression,True,mean absolute error,4.4624,4.472590327600215,DecisionTreeRegressor()
pf_away,fga_away,0.0,regression,True,mean absolute error,6.688,6.705052249567868,DecisionTreeRegressor()
pf_away,oreb_away,0.0,regression,True,mean absolute error,3.3968,3.402460724696212,DecisionTreeRegressor()
pf_away,dreb_away,0.0,regression,True,mean absolute error,4.4772,4.502557087771953,DecisionTreeRegressor()
pf_away,reb_away,0.0,regression,True,mean absolute error,5.3172,5.359695226585288,DecisionTreeRegressor()
pf_away,ast_away,0.0,regression,True,mean absolute error,4.176,4.193238208287994,DecisionTreeRegressor()
pf_away,stl_away,0.0,regression,True,mean absolute error,2.3614,2.376442432766153,DecisionTreeRegressor()
tov_away,stl_away,0.0,regression,True,mean absolute error,2.3614,2.3670340625348736,DecisionTreeRegressor()
tov_away,ast_away,0.0,regression,True,mean absolute error,4.176,4.194377245964111,DecisionTreeRegressor()
tov_away,dreb_away,0.0,regression,True,mean absolute error,4.4772,4.511339666650059,DecisionTreeRegressor()
tov_away,oreb_away,0.0,regression,True,mean absolute error,3.3968,3.417872155916693,DecisionTreeRegressor()
tov_away,fgm_home,0.0,regression,True,mean absolute error,4.6202,4.6459105972067025,DecisionTreeRegressor()
tov_away,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.474537920073594,DecisionTreeRegressor()
tov_away,fg3a_home,0.0,regression,True,mean absolute error,8.27,8.325527726993077,DecisionTreeRegressor()
tov_away,ftm_home,0.0,regression,True,mean absolute error,5.3258,5.386800203956037,DecisionTreeRegressor()
tov_away,fta_home,0.0,regression,True,mean absolute error,6.5984,6.643164603523284,DecisionTreeRegressor()
tov_away,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.456855159308769,DecisionTreeRegressor()
tov_away,ast_home,0.0,regression,True,mean absolute error,4.4306,4.448080984055176,DecisionTreeRegressor()
fgm_home,pf_home,0.0,regression,True,mean absolute error,3.6374,3.6660945865479766,DecisionTreeRegressor()
tov_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.1966892254721495,DecisionTreeRegressor()
tov_away,pf_home,0.0,regression,True,mean absolute error,3.6374,3.645672384006117,DecisionTreeRegressor()
tov_away,pts_home,0.0,regression,True,mean absolute error,10.7954,10.841376786471145,DecisionTreeRegressor()
tov_away,fgm_away,0.0,regression,True,mean absolute error,4.4624,4.472125401242005,DecisionTreeRegressor()
tov_away,fg3m_away,0.0,regression,True,mean absolute error,3.3884,3.397950550958114,DecisionTreeRegressor()
tov_away,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.035823936308805,DecisionTreeRegressor()
tov_away,fta_away,0.0,regression,True,mean absolute error,6.131,6.155893855234146,DecisionTreeRegressor()
pf_away,blk_away,0.0,regression,True,mean absolute error,1.9744,2.010280016250134,DecisionTreeRegressor()
pf_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.4654167685892472,DecisionTreeRegressor()
fg3m_home,stl_home,0.0,regression,True,mean absolute error,2.4324,2.452731907909067,DecisionTreeRegressor()
year,blk_home,0.0,regression,True,mean absolute error,2.1418,2.178955467016852,DecisionTreeRegressor()
fgm_home,fta_home,0.0,regression,True,mean absolute error,6.5984,6.624749932789751,DecisionTreeRegressor()
fgm_home,ftm_home,0.0,regression,True,mean absolute error,5.3258,5.358184727089092,DecisionTreeRegressor()
year,stl_away,0.0,regression,True,mean absolute error,2.3614,2.3637731239248634,DecisionTreeRegressor()
year,blk_away,0.0,regression,True,mean absolute error,1.9744,2.0083894621231764,DecisionTreeRegressor()
year,home_wins,0.0,regression,True,mean absolute error,0.3872,0.47470343247790125,DecisionTreeRegressor()
home_wins,fga_home,0.0,regression,True,mean absolute error,6.5432,6.55675205574879,DecisionTreeRegressor()
home_wins,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.4687818274730042,DecisionTreeRegressor()
home_wins,fg3a_home,0.0,regression,True,mean absolute error,8.27,8.334594971871644,DecisionTreeRegressor()
home_wins,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.4670804406898057,DecisionTreeRegressor()
home_wins,blk_home,0.0,regression,True,mean absolute error,2.1418,2.1547190207781006,DecisionTreeRegressor()
fga_home,home_wins,0.0,regression,True,mean absolute error,0.3872,0.47475889299234286,DecisionTreeRegressor()
fgm_home,fg3a_home,0.0,regression,True,mean absolute error,8.27,8.297246052133213,DecisionTreeRegressor()
home_wins,fg3a_away,0.0,regression,True,mean absolute error,8.1414,8.247841895785742,DecisionTreeRegressor()
home_wins,oreb_away,0.0,regression,True,mean absolute error,3.3968,3.4154717710945057,DecisionTreeRegressor()
home_wins,tov_away,0.0,regression,True,mean absolute error,3.2988,3.3023460066400023,DecisionTreeRegressor()
year,plus_minus_home,0.0,regression,True,mean absolute error,10.4048,10.49547834181853,DecisionTreeRegressor()
year,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4385292137900354,DecisionTreeRegressor()
pts_away,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.4614561439845057,DecisionTreeRegressor()
fgm_home,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.4878924076371485,DecisionTreeRegressor()
pts_away,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.5128284971655193,DecisionTreeRegressor()
pts_away,reb_home,0.0,regression,True,mean absolute error,5.3582,5.384662133545367,DecisionTreeRegressor()
pts_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4757028306383755,DecisionTreeRegressor()
pts_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.192802686694728,DecisionTreeRegressor()
pts_away,tov_home,0.0,regression,True,mean absolute error,3.2248,3.2674352757138165,DecisionTreeRegressor()
pts_away,pf_home,0.0,regression,True,mean absolute error,3.6374,3.65756307404704,DecisionTreeRegressor()
fg3m_home,reb_home,0.0,regression,True,mean absolute error,5.3582,5.365863758619095,DecisionTreeRegressor()
fgm_home,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4483980102181255,DecisionTreeRegressor()
pts_away,oreb_away,0.0,regression,True,mean absolute error,3.3968,3.45643689806976,DecisionTreeRegressor()
pts_away,reb_away,0.0,regression,True,mean absolute error,5.3172,5.339603204611975,DecisionTreeRegressor()
pts_away,stl_away,0.0,regression,True,mean absolute error,2.3614,2.3894315802889787,DecisionTreeRegressor()
pts_away,blk_away,0.0,regression,True,mean absolute error,1.9744,2.0226855757112614,DecisionTreeRegressor()
pts_away,tov_away,0.0,regression,True,mean absolute error,3.2988,3.3273439991752345,DecisionTreeRegressor()
pts_away,pf_away,0.0,regression,True,mean absolute error,3.8206,3.8434709108962166,DecisionTreeRegressor()
pts_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.4098441024744779,DecisionTreeRegressor()
blk_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.4643295363226684,DecisionTreeRegressor()
blk_away,pts_away,0.0,regression,True,mean absolute error,10.5006,10.543077548622538,DecisionTreeRegressor()
reb_away,fg3a_away,0.0,regression,True,mean absolute error,8.1414,8.312139588681053,DecisionTreeRegressor()
ast_away,blk_away,0.0,regression,True,mean absolute error,1.9744,2.005756351958876,DecisionTreeRegressor()
ast_away,pf_home,0.0,regression,True,mean absolute error,3.6374,3.659583239496218,DecisionTreeRegressor()
ast_away,fg3a_away,0.0,regression,True,mean absolute error,8.1414,8.223165275567062,DecisionTreeRegressor()
ast_away,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.0257317408982605,DecisionTreeRegressor()
ast_away,oreb_away,0.0,regression,True,mean absolute error,3.3968,3.4352212403144575,DecisionTreeRegressor()
ast_away,dreb_away,0.0,regression,True,mean absolute error,4.4772,4.489324620695905,DecisionTreeRegressor()
ast_away,reb_away,0.0,regression,True,mean absolute error,5.3172,5.357240198100181,DecisionTreeRegressor()
ast_away,stl_away,0.0,regression,True,mean absolute error,2.3614,2.3669938774756107,DecisionTreeRegressor()
ast_away,tov_away,0.0,regression,True,mean absolute error,3.2988,3.332708745937317,DecisionTreeRegressor()
blk_away,pf_away,0.0,regression,True,mean absolute error,3.8206,3.8439576597604344,DecisionTreeRegressor()
ast_away,pf_away,0.0,regression,True,mean absolute error,3.8206,3.858969971547454,DecisionTreeRegressor()
ast_away,year,0.0,regression,True,mean absolute error,9.1936,9.22456077478951,DecisionTreeRegressor()
ast_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.44427110209636095,DecisionTreeRegressor()
stl_away,fgm_home,0.0,regression,True,mean absolute error,4.6202,4.663043344191051,DecisionTreeRegressor()
stl_away,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.4925760184678207,DecisionTreeRegressor()
stl_away,fg3a_home,0.0,regression,True,mean absolute error,8.27,8.341625647539233,DecisionTreeRegressor()
stl_away,ftm_home,0.0,regression,True,mean absolute error,5.3258,5.38415218434244,DecisionTreeRegressor()
ast_away,tov_home,0.0,regression,True,mean absolute error,3.2248,3.2507763445289104,DecisionTreeRegressor()
ast_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.1885181062166215,DecisionTreeRegressor()
ast_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4628937535655693,DecisionTreeRegressor()
ast_away,reb_home,0.0,regression,True,mean absolute error,5.3582,5.367750278920729,DecisionTreeRegressor()
reb_away,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.048307521854413,DecisionTreeRegressor()
reb_away,fta_away,0.0,regression,True,mean absolute error,6.131,6.180274178562584,DecisionTreeRegressor()
fgm_home,fg3a_away,0.0,regression,True,mean absolute error,8.1414,8.19713790165977,DecisionTreeRegressor()
fgm_home,fg3m_away,0.0,regression,True,mean absolute error,3.3884,3.404207811766992,DecisionTreeRegressor()
reb_away,ast_away,0.0,regression,True,mean absolute error,4.176,4.232826356463173,DecisionTreeRegressor()
reb_away,stl_away,0.0,regression,True,mean absolute error,2.3614,2.3798366993988633,DecisionTreeRegressor()
reb_away,tov_away,0.0,regression,True,mean absolute error,3.2988,3.3027388966973215,DecisionTreeRegressor()
reb_away,pf_away,0.0,regression,True,mean absolute error,3.8206,3.8684067929206996,DecisionTreeRegressor()
reb_away,year,0.0,regression,True,mean absolute error,9.1936,9.270476749941778,DecisionTreeRegressor()
reb_away,home_wins,0.0,regression,True,mean absolute error,0.3872,0.44149694994006666,DecisionTreeRegressor()
ast_away,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.5013593422050984,DecisionTreeRegressor()
ast_away,fg3a_home,0.0,regression,True,mean absolute error,8.27,8.354972238090445,DecisionTreeRegressor()
ast_away,ftm_home,0.0,regression,True,mean absolute error,5.3258,5.35830983114378,DecisionTreeRegressor()
ast_away,fta_home,0.0,regression,True,mean absolute error,6.5984,6.648171724757022,DecisionTreeRegressor()
ast_away,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.4914949053853466,DecisionTreeRegressor()
stl_away,fta_home,0.0,regression,True,mean absolute error,6.5984,6.654062185211512,DecisionTreeRegressor()
stl_away,oreb_home,0.0,regression,True,mean absolute error,3.4522,3.4742545716151647,DecisionTreeRegressor()
stl_away,dreb_home,0.0,regression,True,mean absolute error,4.366,4.37978209838205,DecisionTreeRegressor()
blk_away,ftm_home,0.0,regression,True,mean absolute error,5.3258,5.371919761303235,DecisionTreeRegressor()
blk_away,dreb_home,0.0,regression,True,mean absolute error,4.366,4.375771041386359,DecisionTreeRegressor()
blk_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4467332640705277,DecisionTreeRegressor()
blk_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.179712120096495,DecisionTreeRegressor()
blk_away,tov_home,0.0,regression,True,mean absolute error,3.2248,3.2390768517513555,DecisionTreeRegressor()
blk_away,pf_home,0.0,regression,True,mean absolute error,3.6374,3.6558132052353907,DecisionTreeRegressor()
blk_away,fgm_away,0.0,regression,True,mean absolute error,4.4624,4.487309355522405,DecisionTreeRegressor()
blk_away,fga_away,0.0,regression,True,mean absolute error,6.688,6.702593430486749,DecisionTreeRegressor()
blk_away,fg3m_away,0.0,regression,True,mean absolute error,3.3884,3.437681441243183,DecisionTreeRegressor()
blk_away,fg3a_away,0.0,regression,True,mean absolute error,8.1414,8.269544590061585,DecisionTreeRegressor()
blk_away,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.032853467382507,DecisionTreeRegressor()
blk_away,fta_away,0.0,regression,True,mean absolute error,6.131,6.157593257819102,DecisionTreeRegressor()
blk_away,oreb_away,0.0,regression,True,mean absolute error,3.3968,3.4227323912429095,DecisionTreeRegressor()
blk_away,ast_away,0.0,regression,True,mean absolute error,4.176,4.1899425986590515,DecisionTreeRegressor()
blk_away,stl_away,0.0,regression,True,mean absolute error,2.3614,2.3713070704082515,DecisionTreeRegressor()
blk_away,tov_away,0.0,regression,True,mean absolute error,3.2988,3.3183424800058448,DecisionTreeRegressor()
blk_away,fta_home,0.0,regression,True,mean absolute error,6.5984,6.651787875111553,DecisionTreeRegressor()
blk_away,fg3a_home,0.0,regression,True,mean absolute error,8.27,8.358354747571543,DecisionTreeRegressor()
stl_away,ast_home,0.0,regression,True,mean absolute error,4.4306,4.46458504474935,DecisionTreeRegressor()
blk_away,fg3m_home,0.0,regression,True,mean absolute error,3.4412,3.48513005862108,DecisionTreeRegressor()
stl_away,stl_home,0.0,regression,True,mean absolute error,2.4324,2.4454310346312145,DecisionTreeRegressor()
stl_away,blk_home,0.0,regression,True,mean absolute error,2.1418,2.194074899844561,DecisionTreeRegressor()
fg3m_home,blk_home,0.0,regression,True,mean absolute error,2.1418,2.185969503974643,DecisionTreeRegressor()
stl_away,pf_home,0.0,regression,True,mean absolute error,3.6374,3.658820143600741,DecisionTreeRegressor()
stl_away,pts_home,0.0,regression,True,mean absolute error,10.7954,10.856450468019673,DecisionTreeRegressor()
stl_away,plus_minus_home,0.0,regression,True,mean absolute error,10.4048,10.417289215879201,DecisionTreeRegressor()
stl_away,fg3m_away,0.0,regression,True,mean absolute error,3.3884,3.4280638957618144,DecisionTreeRegressor()
stl_away,fg3a_away,0.0,regression,True,mean absolute error,8.1414,8.251353508192718,DecisionTreeRegressor()
stl_away,ftm_away,0.0,regression,True,mean absolute error,5.0038,5.0317103951353115,DecisionTreeRegressor()
