fgm_home,fga_home,fg3m_home,fg3a_home,ftm_home,fta_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,plus_minus_home,fgm_away,fga_away,fg3m_away,fg3a_away,ftm_away,fta_away,oreb_away,dreb_away,reb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away,play_off,season
34,82,6,20,12,17,18,24,42,22,2,10,16,17,86,-8,39,93,4,18,12,15,17,29,46,21,8,3,8,17,94,0,23
48,82,13,20,10,18,10,33,43,25,8,5,20,20,119,26,36,85,2,10,19,24,10,22,32,15,6,7,18,21,93,0,20
46,90,0,2,14,16,13,27,40,29,16,9,16,18,106,12,40,88,1,10,13,19,19,27,46,28,10,2,24,14,94,0,8
46,85,9,17,22,29,10,29,39,33,5,9,14,28,123,16,41,90,4,16,21,28,16,23,39,25,5,6,15,23,107,0,21
38,87,8,31,20,33,8,45,53,21,6,8,8,17,104,16,35,97,6,30,12,15,14,41,55,22,4,2,13,26,88,0,30
35,85,5,17,12,17,19,29,48,24,12,17,16,20,87,7,34,74,4,6,8,15,11,27,38,26,7,5,22,20,80,0,14
33,77,3,13,17,25,6,34,40,17,7,4,17,19,86,-10,40,87,6,28,10,13,8,37,45,13,11,5,14,23,96,0,30
35,72,5,13,29,37,15,25,40,20,9,2,22,22,104,-3,41,81,4,6,21,29,11,19,30,27,10,1,13,28,107,0,11
35,74,5,18,18,27,6,37,43,22,10,12,16,16,93,3,35,81,8,21,12,16,7,34,41,23,8,3,15,21,90,0,21
47,91,1,6,20,26,16,39,55,34,5,6,10,18,115,26,36,96,3,11,14,19,16,27,43,17,5,5,9,22,89,0,5
42,84,0,5,10,17,17,18,35,28,7,3,15,26,94,-9,42,76,1,5,18,21,14,19,33,25,6,3,18,22,103,0,6
32,83,5,14,27,34,20,37,57,15,11,5,22,24,96,6,32,77,6,17,20,27,9,24,33,22,13,7,18,27,90,1,25
42,88,2,15,9,16,14,30,44,20,8,1,10,20,95,-5,38,75,10,31,14,23,9,27,36,26,6,3,11,16,100,0,24
41,86,5,15,17,26,10,31,41,34,5,7,15,29,104,-11,42,84,1,12,30,38,10,32,42,27,7,3,9,26,115,1,6
32,79,5,15,17,21,9,38,47,19,5,4,12,15,86,2,33,87,7,17,11,13,16,34,50,22,9,5,10,16,84,0,11
39,84,8,23,17,22,15,32,47,22,4,4,16,16,103,-1,41,89,10,24,12,14,11,26,37,25,7,6,11,17,104,0,26
31,72,4,11,23,32,13,34,47,23,1,7,18,31,89,4,30,83,4,13,21,34,10,22,32,22,9,7,7,26,85,0,15
47,90,14,34,8,11,8,30,38,32,9,7,15,27,116,-3,40,88,13,37,26,30,12,30,42,22,5,5,17,16,119,0,34
43,84,17,34,16,19,11,28,39,29,12,4,17,24,119,17,35,73,7,17,25,29,6,25,31,17,6,4,18,18,102,0,29
43,104,12,44,29,37,13,41,54,31,12,7,17,27,127,-5,48,108,14,44,22,30,15,41,56,26,11,4,21,28,132,0,31
28,71,0,2,19,24,7,33,40,10,7,5,16,20,75,-11,33,86,0,6,20,27,17,38,55,19,5,5,10,16,86,1,5
49,92,5,10,10,14,13,28,41,31,7,6,9,26,113,12,33,79,3,13,32,41,14,27,41,18,6,7,10,15,101,0,12
45,94,4,11,32,42,23,37,60,29,12,8,18,22,126,26,38,91,4,8,20,29,15,24,39,27,8,9,16,28,100,0,8
35,71,11,23,6,13,6,31,37,24,3,4,17,17,87,-6,38,92,4,10,13,17,15,26,41,18,10,8,4,18,93,0,13
39,83,9,23,16,16,9,31,40,26,10,9,16,11,103,18,33,80,7,20,12,14,12,28,40,14,9,3,20,18,85,0,30
39,80,8,22,6,11,12,31,43,20,7,6,19,19,92,-15,41,83,7,17,18,22,9,29,38,22,12,4,8,17,107,0,23
46,86,12,38,18,19,5,32,37,24,11,6,12,24,122,28,36,95,8,22,14,19,20,29,49,24,6,1,19,17,94,0,36
47,90,7,10,25,31,16,26,42,22,9,7,15,29,126,8,41,88,4,13,32,38,16,25,41,24,6,3,15,24,118,0,11
47,99,0,4,19,27,26,32,58,21,8,5,8,14,113,10,47,91,3,6,6,8,12,24,36,20,7,2,10,20,103,0,6
51,94,15,36,17,21,15,37,52,35,20,2,20,22,134,39,34,87,5,20,22,27,14,25,39,14,13,4,28,22,95,0,31
42,92,13,37,19,23,12,32,44,23,7,2,11,19,116,5,39,86,11,33,22,29,11,34,45,28,9,3,13,21,111,0,35
34,73,3,10,22,30,7,26,33,22,6,3,12,19,93,-4,38,78,8,16,13,19,11,32,43,26,4,4,15,24,97,0,21
35,82,8,17,24,31,17,26,43,18,9,4,19,34,102,2,33,71,8,16,26,37,10,28,38,15,10,6,20,24,100,0,11
37,78,9,16,34,45,13,30,43,26,14,8,19,28,117,2,42,90,10,17,21,28,16,27,43,28,9,5,18,32,115,0,7
34,82,6,13,24,29,16,35,51,24,9,6,11,15,98,6,35,92,12,26,10,12,21,27,48,20,9,9,14,23,92,0,18
46,93,21,35,10,13,8,26,34,35,12,3,12,23,123,3,40,84,15,32,25,35,13,35,48,23,10,7,18,13,120,0,25
25,73,4,21,19,23,12,29,41,11,5,9,18,18,73,-5,29,80,3,9,17,21,13,33,46,14,11,6,16,24,78,0,16
33,81,6,22,23,27,12,36,48,20,9,8,13,27,95,16,27,78,4,20,21,35,17,35,52,15,8,5,24,25,79,0,23
33,65,6,10,25,27,7,27,34,18,6,3,20,28,97,-3,35,77,7,17,23,27,13,24,37,22,6,4,14,24,100,0,18
46,71,12,21,22,23,3,28,31,25,6,4,11,19,126,22,36,79,9,18,23,24,13,17,30,17,3,0,10,24,104,0,21
45,86,7,20,19,24,11,29,40,29,8,8,10,19,116,20,35,86,6,12,20,25,16,29,45,25,5,5,11,23,96,0,15
46,79,4,10,18,25,15,30,45,39,14,11,13,29,114,44,23,73,0,9,24,36,20,21,41,8,7,8,24,22,70,0,16
40,80,9,19,22,36,12,29,41,25,4,3,18,27,111,-8,41,89,11,29,26,32,15,28,43,24,10,3,14,30,119,0,22
43,83,10,28,19,25,11,32,43,29,4,6,6,15,115,20,40,81,5,11,10,14,7,30,37,27,2,1,11,18,95,0,31
44,89,1,5,19,27,12,30,42,32,6,5,20,26,108,-21,50,95,2,6,27,32,11,28,39,26,8,5,11,23,129,0,3
28,75,4,15,20,26,9,24,33,16,5,4,14,17,80,-15,38,75,6,14,13,20,11,36,47,23,7,2,17,17,95,0,25
37,72,8,19,26,37,13,36,49,24,6,10,17,17,108,21,36,89,1,9,14,20,14,25,39,24,9,7,13,26,87,0,12
41,89,3,11,22,27,11,31,42,27,10,5,15,18,107,5,41,92,0,4,20,21,18,31,49,19,5,6,19,25,102,0,7
40,73,3,16,16,22,13,22,35,21,8,8,12,28,99,-3,36,79,10,20,20,29,19,19,38,20,5,3,13,23,102,0,19
38,82,4,11,25,33,11,33,44,25,13,2,18,30,105,10,33,84,2,14,27,37,17,27,44,19,7,4,24,25,95,0,7
34,76,3,7,32,43,11,38,49,27,11,8,19,13,103,11,42,97,0,6,8,12,17,33,50,23,10,6,17,28,92,0,4
38,97,6,19,5,5,12,33,45,22,7,5,10,21,87,-1,36,91,1,15,15,20,15,40,55,13,6,7,12,12,88,0,26
36,77,8,18,27,28,8,35,43,23,5,6,13,20,107,9,37,88,5,21,19,21,11,27,38,20,6,7,10,23,98,0,22
35,78,10,15,23,29,9,43,52,18,6,6,13,20,103,20,30,85,3,14,20,29,14,30,44,16,9,4,10,25,83,0,15
34,78,6,17,30,38,7,28,35,23,9,5,9,17,104,2,41,85,6,19,14,19,11,37,48,17,5,4,17,25,102,0,28
41,81,11,31,18,25,4,33,37,29,8,3,22,20,111,-14,47,95,13,29,18,23,9,35,44,26,15,1,13,21,125,0,35
35,83,4,14,17,30,19,26,45,26,8,7,13,24,91,-5,34,68,2,2,26,33,6,28,34,27,8,2,14,23,96,0,6
43,84,9,18,14,20,9,28,37,21,8,5,7,20,109,22,31,76,10,23,15,20,11,30,41,18,0,2,18,22,87,0,28
36,84,6,27,18,25,16,38,54,15,3,7,24,24,96,-3,37,86,7,21,18,21,6,31,37,22,12,7,12,23,99,0,30
42,95,1,3,19,26,24,29,53,24,10,3,15,29,104,2,33,72,3,12,33,40,10,27,37,22,10,1,15,24,102,0,3
43,90,3,8,22,30,18,26,44,30,9,10,13,23,111,11,39,92,0,1,22,28,21,31,52,20,8,8,16,23,100,0,2
36,76,8,18,23,29,12,32,44,21,8,4,13,15,103,28,29,77,4,18,13,17,16,26,42,20,8,3,25,25,75,0,23
35,76,2,8,26,33,11,27,38,22,7,6,11,25,98,13,32,76,6,20,15,20,11,29,40,19,6,2,16,26,85,1,21
41,77,9,15,20,25,10,34,44,24,11,5,17,27,111,17,32,71,2,11,28,38,9,24,33,24,8,3,15,25,94,0,19
31,74,9,17,20,29,9,32,41,20,14,2,12,20,91,18,28,75,4,18,13,14,8,33,41,19,7,3,18,23,73,0,23
45,83,8,17,18,24,16,32,48,27,15,4,19,24,116,25,31,75,5,11,24,34,13,23,36,11,10,3,24,19,91,0,25
39,75,6,13,10,16,11,33,44,27,5,5,18,22,94,21,30,77,3,16,10,17,11,22,33,20,10,3,18,15,73,0,23
41,86,3,18,24,29,14,37,51,17,8,0,12,22,109,18,35,84,4,22,17,22,8,32,40,17,8,0,14,24,91,0,31
42,99,4,15,17,25,20,35,55,23,12,6,18,16,105,8,42,95,3,18,10,19,17,32,49,27,12,4,20,23,97,0,8
36,79,4,13,14,22,9,29,38,21,7,5,16,29,90,1,36,82,4,16,13,22,13,29,42,21,6,7,19,24,89,0,20
44,85,5,18,25,32,8,33,41,30,10,6,15,21,118,14,40,86,3,11,21,26,6,28,34,15,6,8,16,23,104,0,24
45,71,2,6,17,23,8,25,33,27,9,4,23,16,109,-4,47,87,6,12,13,15,11,20,31,30,15,2,15,23,113,0,15
37,77,11,35,18,22,6,35,41,24,4,2,19,25,103,-11,37,84,15,36,25,28,8,33,41,18,8,1,16,22,114,0,34
39,75,4,9,23,30,11,27,38,27,6,4,16,29,105,-8,44,85,2,5,23,32,18,26,44,28,11,8,11,25,113,0,7
38,70,3,12,11,14,6,33,39,23,10,5,23,14,90,-18,42,84,13,31,11,16,9,27,36,22,14,1,13,12,108,0,29
40,82,2,5,24,26,14,26,40,30,6,4,14,24,106,3,40,79,3,7,20,27,12,26,38,29,5,4,13,24,103,0,1
36,69,14,30,26,30,7,34,41,20,5,12,16,18,112,15,38,89,11,32,10,12,13,22,35,16,7,4,11,24,97,1,36
33,76,3,11,15,21,10,35,45,16,4,4,19,23,84,-6,34,93,0,2,22,30,15,28,43,22,11,3,10,23,90,0,15
39,71,6,12,20,29,12,33,45,28,7,11,23,25,104,19,34,90,2,12,15,24,14,20,34,17,13,3,11,24,85,0,9
36,86,1,5,38,45,20,31,51,19,8,2,18,26,111,4,40,92,4,9,23,29,15,25,40,15,12,5,14,34,107,0,1
32,80,5,16,18,26,8,26,34,13,11,7,16,19,87,-10,40,87,3,9,14,14,15,32,47,20,6,4,16,18,97,0,12
39,79,11,23,21,28,7,27,34,23,7,7,13,25,110,-6,45,85,4,10,22,32,15,36,51,18,6,4,15,23,116,0,21
37,80,4,11,10,17,12,32,44,24,4,6,16,27,88,-7,34,92,7,26,20,26,22,31,53,19,10,5,10,21,95,0,10
35,90,1,6,10,14,16,30,46,14,4,0,14,18,81,-30,43,85,6,15,19,26,13,39,52,26,11,9,10,15,111,0,9
38,81,8,27,19,23,9,34,43,22,7,6,8,25,103,16,28,87,11,38,20,26,16,30,46,18,5,4,11,24,87,0,36
34,81,4,13,20,27,15,34,49,19,11,7,26,18,92,8,30,77,12,36,12,16,8,33,41,23,18,9,27,29,84,0,30
40,89,1,4,19,26,20,39,59,28,9,7,14,23,100,7,38,88,2,10,15,28,14,35,49,25,6,4,14,20,93,0,8
39,92,16,48,18,24,8,29,37,21,8,7,12,22,112,-19,52,98,10,25,17,22,14,40,54,36,8,3,12,25,131,0,33
35,72,4,12,27,40,10,31,41,20,9,9,16,19,101,7,33,76,5,20,23,26,9,28,37,18,9,3,16,28,94,0,24
50,92,0,1,22,36,23,34,57,31,8,8,20,26,122,17,38,91,0,1,29,36,13,21,34,23,11,5,14,26,105,0,4
33,83,1,3,21,28,19,37,56,21,7,17,23,27,88,-10,32,84,3,10,31,36,15,27,42,20,12,8,17,23,98,0,10
34,73,6,16,19,23,10,29,39,16,7,3,16,26,93,-9,36,77,3,10,27,36,13,27,40,19,8,2,12,19,102,0,20
32,75,3,8,10,12,7,39,46,23,5,11,17,25,77,-14,34,83,7,16,16,26,12,32,44,18,11,6,10,17,91,0,15
32,84,5,20,16,19,15,30,45,20,9,6,16,19,85,-3,37,89,3,12,11,21,19,30,49,21,7,10,14,18,88,0,18
45,82,11,24,29,33,12,35,47,26,16,5,14,28,130,29,34,75,6,13,27,38,8,26,34,25,10,4,19,21,101,0,23
31,78,7,17,14,20,11,36,47,19,8,4,18,12,83,5,31,82,7,32,9,13,10,30,40,19,12,8,15,19,78,0,26
33,76,6,19,16,23,11,29,40,18,9,5,15,17,88,-2,35,77,4,14,16,22,15,30,45,18,6,5,14,21,90,0,22
41,83,1,9,33,41,17,22,39,23,13,7,11,27,116,14,32,71,1,4,37,41,16,28,44,19,5,2,23,31,102,0,8
47,105,8,22,25,32,14,36,50,28,6,5,11,26,127,-2,45,102,15,30,24,27,15,34,49,28,6,3,14,27,129,0,16
38,86,3,17,23,26,16,29,45,17,8,1,15,21,102,1,40,82,7,14,14,21,15,28,43,21,6,5,16,19,101,0,25
51,79,6,12,21,28,6,38,44,40,10,6,10,19,129,39,36,96,2,6,16,23,18,19,37,21,5,4,12,24,90,0,8
33,83,0,3,23,30,9,30,39,24,10,5,13,21,89,-6,40,80,0,4,15,23,7,39,46,19,6,10,16,23,95,0,0
40,89,4,15,13,14,10,21,31,12,7,3,6,25,97,1,33,64,2,6,28,34,8,33,41,23,4,6,17,22,96,0,14
41,91,3,11,16,22,11,35,46,28,10,7,16,21,101,6,36,85,2,5,21,25,10,32,42,21,10,3,18,20,95,1,3
35,73,7,26,21,26,7,28,35,22,6,4,19,27,98,-20,38,90,17,42,25,34,19,27,46,23,11,6,15,26,118,0,33
43,79,10,21,16,17,7,27,34,24,5,3,9,24,112,-8,40,78,15,36,25,34,9,26,35,27,7,3,9,16,120,0,29
24,66,6,22,26,33,14,22,36,13,2,5,19,18,80,-20,42,89,5,19,11,18,25,28,53,25,10,3,13,28,100,1,11
49,106,18,52,32,39,15,28,43,29,7,9,12,33,148,6,53,105,10,25,26,37,15,39,54,31,6,4,16,32,142,0,32
48,88,2,7,24,31,10,37,47,27,12,6,17,29,122,29,32,85,2,10,27,38,17,26,43,12,11,2,23,26,93,0,7
32,81,0,4,35,42,12,39,51,16,8,2,20,33,99,-4,38,85,0,0,27,37,12,32,44,18,12,4,17,31,103,0,2
34,72,5,17,8,16,3,30,33,12,6,7,15,27,81,-5,30,81,3,18,23,33,16,34,50,12,8,0,11,17,86,0,20
45,88,1,5,21,34,13,22,35,27,7,6,11,22,112,10,38,80,2,4,24,29,16,28,44,29,5,1,20,24,102,0,1
41,89,18,45,4,13,9,36,45,18,4,7,13,19,104,5,39,88,12,30,9,15,11,37,48,21,6,11,15,16,99,0,36
45,85,4,7,9,15,15,25,40,26,6,3,18,17,103,-2,46,87,1,5,12,16,13,21,34,28,10,5,15,14,105,0,6
39,71,2,11,31,44,13,23,36,26,10,5,14,25,111,-2,42,78,8,15,21,25,10,25,35,13,6,4,16,35,113,0,9
29,80,7,18,10,12,8,34,42,18,0,5,9,15,75,-18,41,77,1,10,10,16,4,38,42,27,5,8,5,14,93,0,26
44,88,7,23,26,32,15,40,55,30,8,7,16,13,121,35,38,96,2,7,8,15,12,26,38,19,12,3,16,25,86,0,14
41,90,3,19,9,11,14,29,43,22,6,4,11,21,94,-8,39,79,8,21,16,24,11,29,40,26,6,3,11,17,102,0,16
28,89,3,20,15,21,17,19,36,9,8,0,10,22,74,-13,30,61,2,14,25,28,9,37,46,16,5,6,20,22,87,0,24
38,87,6,14,11,16,18,28,46,22,7,5,16,20,93,1,31,76,5,14,25,26,13,29,42,19,8,8,17,20,92,0,21
37,74,4,11,29,33,6,33,39,20,7,1,12,21,107,3,39,84,12,22,14,22,5,27,32,22,5,5,11,26,104,0,17
38,90,8,27,10,14,12,28,40,16,6,6,14,11,94,-33,51,94,18,35,7,11,10,36,46,33,11,7,11,16,127,0,34
33,72,3,11,28,39,12,31,43,23,8,10,14,23,97,8,33,79,8,18,15,19,9,23,32,22,5,8,13,27,89,0,23
41,80,5,14,15,23,8,33,41,19,7,5,12,17,102,-3,44,89,8,19,9,16,14,29,43,28,6,3,10,21,105,0,20
32,87,2,13,18,34,17,30,47,19,9,4,16,21,84,-7,36,86,1,4,18,25,18,38,56,20,10,4,19,22,91,0,1
35,86,6,15,20,32,10,38,48,26,9,9,8,20,96,1,35,87,9,21,16,24,11,39,50,19,4,5,13,21,95,0,30
47,90,13,28,17,22,6,34,40,29,6,8,12,21,124,12,41,90,7,24,23,30,12,34,46,21,10,3,13,23,112,0,23
36,83,5,13,13,14,13,22,35,19,7,8,20,25,90,-22,44,82,4,9,20,22,12,28,40,20,7,4,16,16,112,0,14
33,81,3,15,16,24,14,37,51,18,5,6,16,22,85,7,29,87,6,20,14,19,13,33,46,15,6,5,16,22,78,0,29
39,77,4,15,14,18,9,26,35,21,11,6,11,22,96,9,31,76,2,12,23,25,16,22,38,13,8,3,13,19,87,0,9
42,82,17,33,15,28,9,34,43,34,5,2,10,23,116,14,30,77,10,31,32,35,5,34,39,18,6,1,10,16,102,0,31
40,91,12,32,12,16,12,36,48,24,10,4,11,24,104,11,32,85,6,25,23,28,13,37,50,24,5,3,13,13,93,0,18
40,85,7,23,16,19,16,41,57,30,5,1,16,26,103,15,29,76,4,14,26,39,9,24,33,15,11,2,9,18,88,0,11
42,81,0,2,35,39,10,35,45,25,4,10,21,24,119,-1,48,101,0,1,24,29,15,26,41,27,11,7,22,33,120,0,1
44,93,3,13,12,16,10,30,40,31,3,1,13,22,103,-8,43,85,3,11,22,31,8,35,43,27,7,4,12,16,111,0,7
37,85,8,20,17,25,7,27,34,18,10,6,16,22,99,-19,42,89,15,40,19,27,19,35,54,25,12,8,20,21,118,0,31
39,81,7,17,10,12,13,24,37,20,6,0,15,20,95,-3,40,83,4,12,14,22,18,24,42,17,6,4,13,17,98,0,17
27,78,6,20,19,23,9,33,42,21,10,2,13,25,79,-5,29,71,4,19,22,29,9,36,45,15,3,7,17,22,84,0,19
39,88,17,41,3,5,10,27,37,21,11,2,15,20,98,-2,38,71,9,24,15,22,6,33,39,24,9,4,20,19,100,0,34
33,85,4,17,21,25,9,32,41,23,5,2,7,29,91,-6,30,77,8,21,29,43,16,35,51,13,3,4,9,21,97,0,20
49,92,1,8,29,37,11,42,53,30,9,18,15,20,128,19,44,119,1,8,20,25,26,35,61,22,8,4,12,28,109,0,4
40,77,10,23,20,30,13,38,51,23,6,7,18,21,110,7,36,85,9,23,22,33,16,23,39,24,7,1,11,26,103,0,28
42,91,11,31,14,17,9,24,33,24,4,7,6,25,109,-6,41,82,14,28,19,23,8,37,45,27,4,8,12,19,115,0,34
46,88,5,12,23,25,14,30,44,24,9,5,8,24,120,37,28,74,2,13,25,29,15,26,41,20,3,4,17,21,83,0,15
28,85,11,28,37,47,17,35,52,19,9,6,16,25,104,-5,42,86,4,10,21,37,16,40,56,21,7,6,16,32,109,0,18
35,81,6,35,20,29,5,35,40,22,9,7,21,26,96,-18,42,91,13,40,17,21,7,36,43,31,11,7,16,29,114,0,33
40,86,7,36,13,20,11,26,37,27,6,5,12,24,100,-19,40,78,18,38,21,25,7,30,37,23,6,5,13,22,119,0,36
49,98,2,8,20,30,19,28,47,22,12,3,13,26,120,10,42,87,3,8,23,32,16,26,42,13,6,8,17,23,110,0,4
30,83,7,22,19,29,6,44,50,14,7,4,7,18,86,-10,37,93,14,40,8,13,11,50,61,17,0,10,9,16,96,0,33
41,74,4,11,18,31,10,23,33,32,9,3,15,28,104,19,28,64,2,13,27,34,12,29,41,19,8,0,20,26,85,0,11
34,77,5,19,29,35,10,31,41,13,12,2,15,20,102,4,36,78,9,26,17,23,6,34,40,19,7,5,18,27,98,0,28
36,88,9,32,20,29,19,33,52,20,9,4,17,17,101,-9,41,91,15,40,13,17,14,31,45,18,9,8,12,23,110,1,34
37,78,10,23,20,25,12,28,40,24,9,7,17,15,104,5,42,82,6,12,9,9,6,23,29,23,7,8,16,22,99,0,30
35,67,6,10,31,33,11,21,32,22,12,6,15,23,107,4,35,79,7,14,26,29,21,17,38,23,7,2,16,25,103,0,9
42,96,3,14,14,23,13,36,49,29,6,3,8,24,101,4,35,89,6,12,21,29,13,39,52,22,2,7,10,19,97,0,17
35,88,1,2,39,44,26,35,61,17,12,6,20,20,110,9,38,98,3,8,22,26,17,27,44,19,10,9,15,26,101,0,0
44,87,5,15,14,21,11,28,39,31,9,4,10,24,107,11,36,74,3,10,21,27,6,35,41,22,4,8,18,22,96,0,17
35,87,8,22,15,20,11,35,46,29,7,9,9,21,93,8,31,77,5,21,18,26,11,40,51,13,5,7,15,18,85,0,22
30,76,6,20,27,36,12,36,48,22,7,5,13,22,93,13,30,72,4,9,16,24,6,36,42,19,6,3,17,29,80,0,14
38,87,4,12,9,14,15,20,35,27,6,4,7,25,89,-16,37,86,7,15,24,31,22,34,56,24,3,4,13,18,105,0,18
28,78,1,9,23,32,17,22,39,17,10,3,21,16,80,-31,40,78,15,28,16,24,15,28,43,31,12,6,18,25,111,0,21
36,75,3,7,25,32,11,22,33,28,12,9,17,19,100,7,37,85,3,6,16,23,13,26,39,16,5,3,17,26,93,0,3
40,88,9,22,10,15,15,37,52,24,8,6,14,21,99,10,31,87,5,15,22,24,15,32,47,17,3,5,10,15,89,0,28
33,83,6,17,22,27,16,35,51,25,6,4,17,20,94,9,33,83,2,7,17,23,11,32,43,17,6,5,15,22,85,0,19
33,80,2,6,26,38,18,36,54,20,7,11,14,29,94,-6,36,78,4,5,24,33,6,29,35,9,7,5,8,24,100,0,20
29,68,2,13,28,41,9,36,45,16,5,4,14,20,88,8,33,78,3,16,11,22,9,29,38,23,4,1,10,35,80,1,18
43,81,0,4,22,26,13,31,44,31,8,5,17,23,108,18,35,82,1,4,19,26,13,24,37,22,12,3,16,17,90,0,8
30,88,8,27,21,28,13,29,42,19,4,6,14,25,89,-12,40,81,3,12,18,24,9,44,53,24,6,6,18,23,101,1,25
37,89,12,37,10,10,12,36,48,25,3,4,17,21,96,-7,38,92,5,17,22,25,15,35,50,23,10,6,9,13,103,0,35
33,72,5,15,32,38,16,31,47,15,5,4,14,23,103,9,35,76,6,18,18,25,12,23,35,21,7,3,13,24,94,1,9
38,88,16,36,11,13,12,36,48,25,8,5,16,25,103,9,37,95,5,25,15,16,15,35,50,21,7,4,12,18,94,0,36
38,79,9,27,22,26,11,23,34,32,5,1,15,29,107,-4,36,71,4,12,35,41,8,30,38,22,8,1,12,25,111,0,21
38,75,2,4,39,48,9,30,39,24,11,4,17,25,117,13,39,92,5,13,21,26,18,20,38,21,8,11,18,36,104,0,8
36,79,6,13,17,20,10,33,43,17,2,2,8,22,95,9,34,82,4,10,14,24,18,32,50,19,4,4,11,21,86,0,8
44,88,6,23,14,19,12,34,46,24,8,7,12,21,108,7,37,79,12,25,15,17,4,30,34,24,6,2,12,17,101,0,32
44,85,4,15,15,22,9,46,55,20,11,7,20,18,107,21,30,85,9,28,17,19,7,27,34,18,16,4,14,19,86,0,32
33,79,7,23,19,31,7,21,28,21,11,10,11,28,92,-13,39,82,5,14,22,30,13,40,53,29,5,7,22,27,105,0,10
35,76,9,31,15,21,6,34,40,21,7,4,15,18,94,-3,35,84,10,28,17,17,12,37,49,25,9,2,12,20,97,0,36
30,75,13,45,27,34,7,26,33,18,4,2,9,18,100,-9,38,81,11,32,22,25,14,33,47,28,5,1,13,23,109,1,36
41,78,5,15,18,23,5,37,42,25,3,8,15,20,105,6,37,93,7,23,18,22,12,27,39,26,8,4,7,22,99,0,10
42,80,8,19,17,27,10,26,36,25,7,3,19,20,109,14,37,80,6,17,15,19,8,27,35,22,10,1,21,21,95,0,24
41,77,5,14,20,25,7,30,37,28,7,2,13,26,107,15,33,86,6,17,20,28,18,30,48,17,4,3,18,21,92,0,14
38,78,7,22,18,23,10,30,40,14,10,11,15,16,101,7,39,88,4,13,12,13,14,29,43,20,6,3,17,20,94,0,28
50,90,10,27,17,29,11,30,41,26,6,7,10,27,127,13,35,80,8,23,36,39,9,26,35,18,6,4,13,27,114,0,31
43,91,9,25,27,34,10,34,44,24,9,4,9,25,122,6,39,87,8,26,30,38,12,38,50,27,5,6,13,22,116,0,22
45,94,16,35,14,19,12,41,53,27,7,5,14,25,120,20,36,82,9,23,19,29,8,36,44,28,11,4,17,23,100,0,30
33,85,5,16,29,35,16,28,44,18,9,5,7,13,100,11,37,75,4,14,11,15,4,37,41,23,5,3,17,25,89,0,18
40,85,4,14,10,15,9,26,35,26,5,5,9,25,94,-6,33,69,9,17,25,30,11,34,45,22,4,8,19,19,100,0,15
44,78,7,14,30,37,11,31,42,24,3,5,11,27,125,1,41,90,14,28,28,37,15,21,36,22,5,3,5,22,124,0,25
32,74,5,19,30,41,12,27,39,21,5,5,10,22,99,1,40,78,2,7,16,24,13,32,45,23,7,6,14,28,98,0,10
31,71,3,15,17,26,11,31,42,16,12,6,14,23,82,11,25,69,3,9,18,24,10,25,35,14,6,6,19,26,71,0,15
40,93,7,25,25,31,11,30,41,24,12,3,16,29,112,-8,37,78,9,25,37,42,7,34,41,20,9,1,22,28,120,0,23
35,78,8,25,21,24,4,32,36,19,2,7,6,15,99,-13,40,84,21,40,11,12,7,33,40,23,5,7,8,16,112,0,31
38,80,1,3,24,30,15,18,33,26,13,6,16,24,101,-2,39,70,2,6,23,30,11,19,30,30,7,3,21,26,103,0,4
43,84,9,18,9,18,10,30,40,34,9,6,10,16,104,10,37,82,7,18,13,16,11,33,44,20,4,4,15,16,94,0,10
43,88,4,10,26,30,20,27,47,26,13,3,16,25,116,23,38,80,4,8,13,22,12,21,33,25,11,5,23,26,93,0,1
37,92,3,14,11,13,18,26,44,22,12,8,16,20,88,-10,34,75,6,20,24,31,12,28,40,22,7,3,19,10,98,0,26
38,74,2,5,29,37,12,24,36,28,9,7,13,16,107,14,36,81,3,12,18,21,16,21,37,17,10,2,17,27,93,0,5
44,82,9,19,9,14,10,34,44,36,5,5,13,21,106,17,28,71,6,19,27,32,7,24,31,20,7,4,16,20,89,0,18
45,93,6,22,11,16,15,36,51,29,12,10,11,18,107,17,32,80,10,23,16,21,11,30,41,21,7,4,17,15,90,0,24
43,94,5,12,20,24,18,32,50,22,9,1,7,22,111,7,38,80,7,24,21,24,11,33,44,13,4,2,13,19,104,0,29
37,90,3,7,24,29,22,27,49,22,8,9,17,23,101,-7,43,73,1,6,21,27,5,28,33,26,7,8,17,28,108,0,4
40,72,7,19,15,16,2,34,36,24,3,1,9,20,102,10,37,87,6,22,12,13,14,27,41,21,5,3,6,19,92,0,23
35,72,8,14,24,26,11,29,40,19,2,7,13,23,102,13,37,85,6,22,9,20,15,22,37,14,6,7,9,21,89,0,26
40,85,2,6,29,38,12,32,44,21,13,7,15,21,111,2,41,82,3,7,24,29,11,31,42,24,12,7,18,31,109,0,6
43,82,0,2,25,44,18,40,58,22,7,5,22,23,111,12,36,89,2,10,25,30,6,24,30,18,11,6,11,28,99,0,5
44,92,9,23,16,18,10,40,50,29,5,2,11,16,113,5,43,96,10,35,12,12,5,37,42,26,6,4,9,16,108,0,33
37,88,5,16,35,47,19,38,57,24,15,11,19,24,114,14,38,84,6,10,18,33,9,32,41,20,10,5,22,34,100,0,20
